

Fri Aug  4 10:53:24.742 PDT
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1241 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1243 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1245 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1247 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1249 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1251 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1253 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1255 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1257 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1259 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1261 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1263 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.602 : bgp[1050]: %ROUTING-BGP-5-NSR_STATE_CHANGE : Changed state to NSR-Ready 
RP/0/RP0/CPU0:Aug  4 10:40:35.863 : SSHD_[68920]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User 'admin' from '10.200.96.148' logged out on 'vty0' 
RP/0/RP0/CPU0:Aug  4 10:40:57.135 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1231 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:57.136 : bgp[1050]: %ROUTING-BGP-5-NSR_STATE_CHANGE : Changed state to Not NSR-Ready 
RP/0/RP0/CPU0:Aug  4 10:40:57.841 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1243 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:58.420 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.37 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:58.603 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1237 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:58.672 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1227 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:58.783 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.21 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:58.865 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1247 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:59.116 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.9 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:59.198 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.41 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:59.400 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.57 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:59.701 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1211 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:59.832 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.23 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:00.074 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.19 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:00.121 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1203 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:00.772 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1235 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:41:00.911 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1263 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:01.092 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.7 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:01.536 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.1 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:01.710 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1205 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:01.807 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1261 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:01.886 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.39 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:41:02.011 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.51 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:02.075 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.61 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:02.369 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.31 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:41:02.872 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.35 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:41:03.055 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1221 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:03.224 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1209 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:41:03.325 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1207 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:03.493 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1239 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:41:03.954 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1219 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:03.963 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1241 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:41:04.136 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.3 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:04.551 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1213 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:41:04.920 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.13 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:41:05.014 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1253 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:05.537 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1255 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:05.743 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.25 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:41:05.756 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1251 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:06.095 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.45 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:41:06.335 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.33 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:41:06.524 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.63 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:07.367 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.29 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:41:07.688 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1225 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:41:08.124 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1257 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:08.721 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1245 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:41:09.830 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1229 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:41:10.029 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1223 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:10.229 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.5 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:10.917 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.49 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:11.127 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.43 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:41:12.047 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1217 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:12.476 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.59 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:12.783 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.11 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:41:12.936 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1201 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:41:13.776 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.15 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:41:14.213 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1259 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:41:14.445 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1249 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:14.712 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.53 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:15.846 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.17 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:41:16.148 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.47 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:41:18.424 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.27 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:41:18.823 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1215 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:41:20.329 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.55 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:41:20.688 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1233 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:51:36.583 : SSHD_[69146]: %SECURITY-SSHD-6-INFO_SUCCESS_COMMAND : Successfully authenticated user 'admin' from '10.200.96.148' on 'vty0'(cipher 'aes128-ctr', mac 'hmac-sha2-256', command 'show logging') 
RP/0/RP0/CPU0:Aug  4 10:51:37.239 : SSHD_[69146]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User 'admin' from '10.200.96.148' logged out on 'vty0' 
RP/0/RP0/CPU0:Aug  4 10:53:24.337 : SSHD_[69196]: %SECURITY-SSHD-6-INFO_SUCCESS_COMMAND : Successfully authenticated user 'admin' from '10.200.96.148' on 'vty0'(cipher 'aes128-ctr', mac 'hmac-sha2-256', command 'show logging') 
